Product ID;Imagen;Nombre;Referencia;Categoría;Precio (imp. excl.);Precio (imp. incl.);Cantidad;Estado;Posición
1959;https://wemmiprofesional.com/img/p/4/3/5/7/4357.jpg;Parches de pestaña 50 unds;MMCJ1051;Inicio;2.500.000;3.03;99;0;
2269;https://wemmiprofesional.com/img/p/5/2/2/8/5228.jpg;Parches para extensiones de pestañas pack 50 pares;;Extensiones de pestañas;5.000.000;6.05;999;0;
1956;https://wemmiprofesional.com/img/p/4/3/5/2/4352.jpg;Parches para lifting de pestañas 10 unds;PES-PACHSIL;Inicio;3.500.000;4.24;1000;0;
1606;https://wemmiprofesional.com/img/p/3/4/0/9/3409.jpg;Pegamento para foil Seminail 7 ml;NA-PEGFO;Manicura;8.400.000;10.16;91;0;
368;https://wemmiprofesional.com/img/p/.jpg;Pegamento para pestañas 10 ML;Ref-GL10ML;Pestañas;0.000000;0;0;1;
1942;https://wemmiprofesional.com/img/p/4/3/3/5/4335.jpg;Pegamento para pestañas 10 ml;PES-PEG10ML;Inicio;19.421.488;23.5;4097;0;
2004;https://wemmiprofesional.com/img/p/4/4/4/9/4449.jpg;Pegamento para pestañas pelo a pelo 10 ml;MMPS8021;Inicio;19.421.488;23.5;93;0;
131;https://wemmiprofesional.com/img/p/8/0/8/808.jpg;Pegamento para uñas. 7.5 ml.;Ref. NA-TIP7.5ML;Liquidos;2.603.306;3.15;14;0;
1961;https://wemmiprofesional.com/img/p/4/3/6/1/4361.jpg;Perilla pestaña/multiuso varios colores;MMPS8006;Inicio;1.500.000;1.82;498;0;
1104;https://wemmiprofesional.com/img/p/2/2/1/5/2215.jpg;Pestaña Luxury mink Lashe 10 mm 0.15 C;PES-LUXNEW10MM;Extensiones de pestañas;4.000.000;4.84;99;0;
1105;https://wemmiprofesional.com/img/p/2/2/1/7/2217.jpg;Pestaña Luxury mink Lashe 11 mm 0.15 C;PES-LUXNEW11MM;Extensiones de pestañas;4.000.000;4.84;95;0;
1106;https://wemmiprofesional.com/img/p/2/2/2/0/2220.jpg;Pestaña Luxury mink Lashes 12 mm 0.15 C;PES-LUXNEW12MM;Extensiones de pestañas;4.000.000;4.84;96;0;
1107;https://wemmiprofesional.com/img/p/2/2/2/3/2223.jpg;Pestaña Luxury mink Lashes 13 mm 0.15 C;PES-LUXNEW13MM;Extensiones de pestañas;4.000.000;4.84;99;0;
1108;https://wemmiprofesional.com/img/p/2/2/2/7/2227.jpg;Pestaña Luxury mink Lashes 14 mm 0.15 C;PES-LUXNEW13MM;Extensiones de pestañas;4.000.000;4.84;100;0;
1102;https://wemmiprofesional.com/img/p/2/2/0/8/2208.jpg;Pestaña Luxury mink Lashes 8 mm 0.15 C;PES-LUXNEW8MM;Extensiones de pestañas;4.000.000;4.84;100;0;
1103;https://wemmiprofesional.com/img/p/2/2/1/2/2212.jpg;Pestaña Luxury mink Lashes 9 mm 0.15 C;PES-LUXNEW9MM;Extensiones de pestañas;4.000.000;4.84;98;0;
2290;https://wemmiprofesional.com/img/p/5/2/7/4/5274.jpg;Pestañas postizas biodegradables;;Inicio;3.000.000;3.63;900;0;
2291;https://wemmiprofesional.com/img/p/5/2/8/2/5282.jpg;Pestañas postizas en grupitos;;Inicio;4.000.000;4.84;2200;0;
1638;https://wemmiprofesional.com/img/p/3/5/1/9/3519.jpg;"Pincel ""mármol"" profesional 10 para polvo acrilico";NA-PINDECO;Pinceles;16.570.248;20.05;0;1;
1639;https://wemmiprofesional.com/img/p/3/6/7/1/3671.jpg;"Pincel ""mármol"" profesional 12 para polvo acrÍlico";NA-PINDECO;Pinceles;21.446.281;25.95;88;0;
1640;https://wemmiprofesional.com/img/p/3/5/2/2/3522.jpg;"Pincel ""mármol"" profesional 8 acry/polygel";NA-PINDECO;Pinceles;6.487.603;7.85;97;0;
1637;https://wemmiprofesional.com/img/p/3/5/1/6/3516.jpg;"Pincel ""mármol"" profesional 8 para polvo acrilico";NA-PINDECO;Pinceles;11.694.215;14.15;87;0;
1636;https://wemmiprofesional.com/img/p/3/5/1/4/3514.jpg;"Pincel ""mármol"" profesional para decoraciones";NA-PINDECO;Pinceles;6.487.603;7.85;85;0;
1151;https://wemmiprofesional.com/img/p/2/3/5/8/2358.jpg;Pincel + Aplicador Acrygel Kolinsky num. 6;NA-PINAPL6;Pinceles;6.487.603;7.85;0;1;
1150;https://wemmiprofesional.com/img/p/2/3/5/6/2356.jpg;Pincel + Aplicador Acrygel Kolinsky num. 8;NA-PINAPL8;Pinceles;7.809.917;9.45;0;1;
1149;https://wemmiprofesional.com/img/p/2/3/5/2/2352.jpg;Pincel Kolinsky num. 10;NA-PINMADER10;Pinceles;9.132.231;11.05;94;0;
1148;https://wemmiprofesional.com/img/p/2/3/5/3/2353.jpg;Pincel Kolinsky num. 8;NA-PINMADER8;Pinceles;8.429.752;10.2;97;0;
205;https://wemmiprofesional.com/img/p/8/5/1/851.jpg;Pincel Núm. 10 Kolinsky de acrílico;Ref. NA-PINACRI10;Pinceles;17.561.983;21.25;0;1;
218;https://wemmiprofesional.com/img/p/8/5/3/853.jpg;Pincel Núm. 10 Kolinsky de acrílico purpurina;Ref. NA-PINACRID10;Pinceles;12.000.000;14.52;0;1;
211;https://wemmiprofesional.com/img/p/8/5/2/852.jpg;Pincel Núm. 12 Kolinsky de acrílico;Ref. NA-PINACRI12;Pinceles;21.446.281;25.95;0;1;
219;https://wemmiprofesional.com/img/p/8/5/4/854.jpg;Pincel Núm. 12 Kolinsky de acrílico purpurina;Ref. NA-PINACRID12;Pinceles;15.578.512;18.85;0;1;
220;https://wemmiprofesional.com/img/p/8/5/5/855.jpg;Pincel Núm. 14 Kolinsky de acrílico purpurina;Ref. NA-PINACRID14;Pinceles;24.669.421;29.85;0;1;
195;https://wemmiprofesional.com/img/p/8/4/8/848.jpg;Pincel Núm. 6 Kolinsky de acrílico;Ref. NA-PINACRI6;Pinceles;10.371.901;12.55;0;1;
221;https://wemmiprofesional.com/img/p/8/5/6/856.jpg;Pincel Núm. 6 Kolinsky de acrílico diamante;Ref. NA-PINACRIL6;Pinceles;10.371.901;12.55;18;0;
199;https://wemmiprofesional.com/img/p/8/4/9/849.jpg;Pincel Núm. 8 Kolinsky de acrílico;Ref. NA-PINACRI8;Pinceles;13.016.529;15.75;0;1;
2192;https://wemmiprofesional.com/img/p/5/0/6/9/5069.jpg;Pincel Núm.16 Kolinsky de acrílico diamante/oro rosa;SM9756;Pinceles;33.801.653;40.9;1000;0;
2193;https://wemmiprofesional.com/img/p/5/0/7/1/5071.jpg;Pincel Núm.18 Kolinsky de acrílico diamante/oro rosa;SM9756;Pinceles;36.322.314;43.95;1000;0;
1945;https://wemmiprofesional.com/img/p/4/3/3/8/4338.jpg;Pincel Núm.2 Kolinsky de acrílico diamante rosa claro;Ref. NA-PINACRIL8;Pinceles;7.148.760;8.65;10;0;
226;https://wemmiprofesional.com/img/p/8/5/7/857.jpg;Pincel Núm.4 Kolinsky de acrílico diamante rosa claro;Ref. NA-PINACRIL8;Pinceles;7.148.760;8.65;16;0;
1632;https://wemmiprofesional.com/img/p/3/4/9/6/3496.jpg;Pincel para Acrylic Polvo. Tamaño 10;NA-ACYPW010;Pinceles;17.561.983;21.25;94;0;
1634;https://wemmiprofesional.com/img/p/3/5/0/7/3507.jpg;Pincel para Acrylic Polvo. Tamaño 12;NA-ACYPW012;Pinceles;21.446.281;25.95;88;0;
1633;https://wemmiprofesional.com/img/p/3/5/0/2/3502.jpg;Pincel para Acrylic Polvo. Tamaño 14;NA-ACYPW019;Pinceles;24.710.744;29.9;96;0;
1628;https://wemmiprofesional.com/img/p/3/5/1/1/3511.jpg;Pincel para Acrylic Polvo. Tamaño 2;NA-PINDECO;Pinceles;7.148.760;8.65;98;0;
1629;https://wemmiprofesional.com/img/p/3/4/8/2/3482.jpg;Pincel para Acrylic Polvo. Tamaño 4;NA-ACYPW04;Pinceles;7.148.760;8.65;98;0;
1630;https://wemmiprofesional.com/img/p/3/4/8/9/3489.jpg;Pincel para Acrylic Polvo. Tamaño 6;NA-ACYPW06;Pinceles;9.132.231;11.05;98;0;
1631;https://wemmiprofesional.com/img/p/3/4/9/3/3493.jpg;Pincel para Acrylic Polvo. Tamaño 8;NA-ACYPW08;Pinceles;16.900.826;20.45;95;0;
2715;https://wemmiprofesional.com/img/p/5/8/2/8/5828.jpg;Pincel seminail 10;SM9415;Pinceles;16.280.992;19.7;999;0;
2720;https://wemmiprofesional.com/img/p/5/8/3/2/5832.jpg;Pincel seminail 11mm;SM9561;Pinceles;3.801.653;4.6;1000;0;
2714;https://wemmiprofesional.com/img/p/5/8/2/7/5827.jpg;Pincel seminail 12;SM9420;Pinceles;20.619.835;24.95;1000;0;
2713;https://wemmiprofesional.com/img/p/5/8/2/6/5826.jpg;Pincel seminail 14;SM9425;Pinceles;23.719.008;28.7;1000;0;
2719;https://wemmiprofesional.com/img/p/5/8/3/1/5831.jpg;Pincel seminail 7mm;SM9563;Pinceles;3.801.653;4.6;1000;0;
2716;https://wemmiprofesional.com/img/p/5/8/2/9/5829.jpg;Pincel seminail 8;SM9410;Pinceles;11.239.669;13.6;999;0;
1642;https://wemmiprofesional.com/img/p/3/5/2/9/3529.jpg;Pincel y aplicador azul para acry/polygel;NA-PINDECO;Pinceles;6.487.603;7.85;97;0;
1641;https://wemmiprofesional.com/img/p/3/5/2/5/3525.jpg;Pincel y aplicador blanco para acry/polygel;NA-PINDECO;Pinceles;6.487.603;7.85;96;0;
1643;https://wemmiprofesional.com/img/p/3/5/3/2/3532.jpg;Pincel y aplicador rosa para acry/polygel;NA-PINDECO;Pinceles;6.487.603;7.85;87;0;
1989;https://wemmiprofesional.com/img/p/4/4/2/3/4423.jpg;Pinzas con luz led acero inox.;SM1007;Complementos;2.000.000;2.42;100;0;
373;https://wemmiprofesional.com/img/p/9/4/4/944.jpg;Pinzas de presión;PES-PZAC3;Complementos;3.000.000;3.63;20;0;
1990;https://wemmiprofesional.com/img/p/4/4/2/5/4425.jpg;Pinzas para depilar profesional;SM1002;Complementos;1.500.000;1.82;100;0;
1991;https://wemmiprofesional.com/img/p/4/4/2/7/4427.jpg;Pinzas para depilar profesional;SM1004;Complementos;1.500.000;1.82;100;0;
1992;https://wemmiprofesional.com/img/p/4/4/2/9/4429.jpg;Pinzas para depilar profesional;SM1006;Complementos;1.500.000;1.82;99;0;
1995;https://wemmiprofesional.com/img/p/4/4/3/6/4436.jpg;Pinzas para depilar profesional;SM1003;Complementos;1.500.000;1.82;99;0;
1996;https://wemmiprofesional.com/img/p/4/4/3/8/4438.jpg;Pinzas para depilar profesional;SM1002;Complementos;1.500.000;1.82;99;0;
371;https://wemmiprofesional.com/img/p/9/4/2/942.jpg;Pinzas para pestañas 01;PES-PZAC;Complementos;3.000.000;3.63;22;0;
372;https://wemmiprofesional.com/img/p/9/4/3/943.jpg;Pinzas para pestañas 02;PES-PZAC2;Complementos;3.000.000;3.63;22;0;
260;https://wemmiprofesional.com/img/p/8/7/2/872.jpg;Pinzas para quitar esmalte uña;NA-DEDAL;Manicura;3.388.430;4.1;65;0;
256;https://wemmiprofesional.com/img/p/8/6/8/868.jpg;Pinzas para uñas de presión;NA-PINZ;Complementos;2.500.000;3.03;8;0;
1924;https://wemmiprofesional.com/img/p/4/2/9/8/4298.jpg;Plantilla en cartón para manicura;NA-PLANMAN;Complementos;0.600000;0.73;499;0;
1925;https://wemmiprofesional.com/img/p/4/3/0/0/4300.jpg;Plantilla en cartón para pedicura;NA-PLANMAN;Complementos;0.600000;0.73;500;0;
948;https://wemmiprofesional.com/img/p/1/7/0/7/1707.jpg;Plantilla metálica para nails;NA-ACC0MET1;Complementos;3.264.463;3.95;100;0;
949;https://wemmiprofesional.com/img/p/1/7/0/9/1709.jpg;Plantilla metálica para nails;NA-ACC02MET;Complementos;3.264.463;3.95;95;0;
950;https://wemmiprofesional.com/img/p/1/7/1/2/1712.jpg;Plantilla metálica para nails;NA-ACC03MET;Complementos;3.264.463;3.95;100;0;
2724;https://wemmiprofesional.com/img/p/5/8/3/7/5837.jpg;Plated Crystal Top Coat;MM1159;Tratamiento Wemmi;8.396.694;10.16;998;0;
1429;https://wemmiprofesional.com/img/p/3/0/5/2/3052.jpg;Plato mezclador pintura;SMPLTMEX;Complementos;0.500000;0.61;391;0;
163;https://wemmiprofesional.com/img/p/8/3/1/831.jpg;Polvo acrílico polímero;Ref. NA-ACRPO;Polvos;7.148.760;7.98;2179;0;
1077;https://wemmiprofesional.com/img/p/2/1/5/4/2154.jpg;Polvo acrílico Wemmi Blanco 45 g;NA-POLCLE45;Polvos;9.752.066;11.8;84;0;
2317;https://wemmiprofesional.com/img/p/5/3/3/2/5332.jpg;Polvo Acrílico Wemmi Clear 30gr;MM1202;Inicio;7.070.000;8.55;500;0;
1073;https://wemmiprofesional.com/img/p/2/1/5/0/2150.jpg;Polvo acrílico Wemmi Clear 45 g;NA-POLCLE45;Polvos;9.752.066;11.8;74;0;
2319;https://wemmiprofesional.com/img/p/5/3/3/4/5334.jpg;Polvo Acrílico Wemmi Cover 30gr;MM1204;Inicio;7.070.000;8.55;496;0;
1075;https://wemmiprofesional.com/img/p/2/1/5/2/2152.jpg;Polvo acrílico Wemmi Cover pink /Camuflaje rosa 45 g;NA-POLCOVRO45;Polvos;9.752.066;11.8;67;0;
2318;https://wemmiprofesional.com/img/p/5/3/3/3/5333.jpg;Polvo Acrílico Wemmi Cover Pink 30gr;MM1206;Inicio;7.070.000;8.55;499;0;
1074;https://wemmiprofesional.com/img/p/2/1/5/1/2151.jpg;Polvo acrílico Wemmi Cover/Camuflaje 45 g;NA-POLCOV45;Polvos;9.752.066;11.8;0;1;
2320;https://wemmiprofesional.com/img/p/5/3/3/5/5335.jpg;Polvo Acrílico Wemmi Pink 30gr;MM1203;Inicio;7.070.000;8.55;498;0;
1076;https://wemmiprofesional.com/img/p/2/1/5/3/2153.jpg;Polvo acrílico Wemmi pink Translucido 45 g;NA-POLPINK45;Polvos;9.752.066;11.8;54;0;
2321;https://wemmiprofesional.com/img/p/5/3/3/6/5336.jpg;Polvo Acrílico Wemmi Soft White 30gr;MM1205;Inicio;7.070.000;8.55;500;0;
2322;https://wemmiprofesional.com/img/p/5/3/3/7/5337.jpg;Polvo Acrílico Wemmi White 30gr;MM1201;Inicio;7.070.000;8.55;500;0;
1338;https://wemmiprofesional.com/img/p/2/8/3/7/2837.jpg;Pomada Barba y Bigote. 100 ml;WM-6015;Inicio;7.150.000;8.65;200;0;
1336;https://wemmiprofesional.com/img/p/2/8/3/1/2831.jpg;Pómada clásica. 100 ml;WM-6013;Inicio;7.150.000;8.65;200;0;
2507;https://wemmiprofesional.com/img/p/5/5/4/5/5545.jpg;Porta Fresas Negro Seminail;SM9401;Inicio;7.800.000;9.44;500;0;
2508;https://wemmiprofesional.com/img/p/5/5/4/4/5544.jpg;Porta Fresas Rosa Seminail;SM9401;Inicio;7.800.000;9.44;500;0;
1423;https://wemmiprofesional.com/img/p/3/0/3/7/3037.jpg;Post-tinte aceite limpiador 250 ml;MSC00POS;Inicio;4.500.000;5.45;97;0;
1422;https://wemmiprofesional.com/img/p/3/0/3/5/3035.jpg;Pre-tinte aceite limpiador 250 ml;MSC0083;Inicio;4.545.455;5.5;97;0;
925;https://wemmiprofesional.com/img/p/1/1/9/9/1199.jpg;Primer 15 ml;;Liquidos;6.487.603;7.85;0;1;
1093;https://wemmiprofesional.com/img/p/2/1/9/2/2192.jpg;PRIMER CON VITAMINAS SIN ÁCIDO SEMINAIL 7 ML;NA-SEMINEWPRI;Tratamiento Seminail New;8.400.000;10.16;0;1;
132;https://wemmiprofesional.com/img/p/8/0/9/809.jpg;Primer profesional 15 ml;Ref. NA-PRIM15ML;Liquidos;6.487.603;7.85;0;1;
133;https://wemmiprofesional.com/img/p/8/1/0/810.jpg;Primer profesional 15 ml sin ácido;Ref. NA-PRIMNOACD15ML;Liquidos;6.487.603;7.85;0;1;
135;https://wemmiprofesional.com/img/p/6/0/1/601.jpg;Primer profesional Wemmi. 10 ml.;Ref. NA-PRI10ML;Liquidos;5.909.091;7.15;0;1;
2725;https://wemmiprofesional.com/img/p/5/8/3/5/5835.jpg;Primer with Vitamins;MM1159;Tratamiento Wemmi;8.396.694;10.16;999;0;
2303;https://wemmiprofesional.com/img/p/5/3/1/9/5319.jpg;PRIMER WITH VITAMINS 7ML;;Manicura;7.860.000;9.51;98;0;
772;https://wemmiprofesional.com/img/p/1/1/2/5/1125.jpg;Protector textil 300 ML contiene plata;COV-TEX;Protección Covid19;6.500.000;7.87;100;0;
1130;https://wemmiprofesional.com/img/p/2/3/0/0/2300.jpg;Punzón punta cera color azul;NA-PUNAZ;Pinceles;5.206.612;6.3;97;0;
1132;https://wemmiprofesional.com/img/p/2/3/1/4/2314.jpg;Punzón punta cera color Azul marino;NA-PUNAZM;Pinceles;5.206.612;6.3;99;0;
1133;https://wemmiprofesional.com/img/p/2/3/1/8/2318.jpg;Punzón punta cera color dorado;NA-PUNDOR;Pinceles;5.206.612;6.3;100;0;
1127;https://wemmiprofesional.com/img/p/2/2/8/8/2288.jpg;Punzón punta cera color negro;NA-PUNNEG;Pinceles;5.206.612;6.3;100;0;
1129;https://wemmiprofesional.com/img/p/2/2/9/6/2296.jpg;Punzón punta cera color rojo;NA-PUNRO;Pinceles;5.206.612;6.3;98;0;
1131;https://wemmiprofesional.com/img/p/2/3/0/6/2306.jpg;Punzón punta cera color rosa;NA-PUNRO;Pinceles;5.206.612;6.3;0;1;
1128;https://wemmiprofesional.com/img/p/2/2/9/2/2292.jpg;Punzón punta cera color verde;NA-PUNVER;Pinceles;5.206.612;6.3;100;0;
776;https://wemmiprofesional.com/img/p/1/1/7/5/1175.jpg;Quita esmalte profesional 90 ML;Ref. NA-RENOAC90ML;Liquidos;1.818.182;2.2;99;0;
142;https://wemmiprofesional.com/img/p/8/1/7/817.jpg;Quita esmalte sin acetona. 1000 ML.;Ref. NA-RENOAC1000ML;Liquidos;8.454.545;10.23;97;0;
143;https://wemmiprofesional.com/img/p/8/1/8/818.jpg;Quita esmalte. 1000 ML;Ref. NA-RE1000ML;Liquidos;8.454.545;10.23;5;0;
364;https://wemmiprofesional.com/img/p/9/3/6/936.jpg;Quitamanchas Misscol 250 ML;PEL-QM250ML;Tratamientos para el cabello;6.760.000;8.18;19;0;
907;https://wemmiprofesional.com/img/p/1/1/7/6/1176.jpg;Reblandecedor de durezas 500 ML;ES-REDU500ML;Tónicos y cremas;7.150.000;8.65;2;0;
1625;https://wemmiprofesional.com/img/p/3/4/7/2/3472.jpg;Refozador Base Coat 7 ML;NA-REFB7ML;Liquidos;6.487.603;7.85;20;0;
656;https://wemmiprofesional.com/img/p/1/1/1/5/1115.jpg;Removedor para manicura;MA-CLEAN;Calentadores cera/parafina;28.000.000;33.88;40;0;
1614;https://wemmiprofesional.com/img/p/3/4/3/4/3434.jpg;Reposa brazo + alfombrilla Mod. 01;NA-REPALF01;Complementos;12.500.000;15.13;100;0;
1615;https://wemmiprofesional.com/img/p/3/4/3/6/3436.jpg;Reposa brazo + alfombrilla Mod. 02;NA-REPALF02;Complementos;12.500.000;15.13;99;0;
1613;https://wemmiprofesional.com/img/p/3/4/3/2/3432.jpg;Reposa brazo con soporte cromado blanco;NA-COJROS;Complementos;10.140.000;12.27;95;0;
1612;https://wemmiprofesional.com/img/p/3/4/3/0/3430.jpg;Reposa brazo con soporte cromado rosa;NA-COJROS;Complementos;10.140.000;12.27;95;0;
1717;https://wemmiprofesional.com/img/p/3/6/8/5/3685.jpg;Reposa brazo estilo Zen color blanco;NA-COJBLANCO;Complementos;20.000.000;24.2;99;0;
1716;https://wemmiprofesional.com/img/p/3/6/8/3/3683.jpg;Reposa brazo estilo Zen color marrón claro;NA-COJMARCL;Complementos;20.000.000;24.2;100;0;
1715;https://wemmiprofesional.com/img/p/3/6/8/1/3681.jpg;Reposa brazo estilo Zen color marrón oscuro;NA-COJMAR;Complementos;20.000.000;24.2;100;0;
1714;https://wemmiprofesional.com/img/p/3/6/7/9/3679.jpg;Reposa brazo estilo Zen color naranja;NA-COJNEGRO;Complementos;20.000.000;24.2;100;0;
1713;https://wemmiprofesional.com/img/p/3/6/7/7/3677.jpg;Reposa brazo estilo Zen color negro;NA-COJNEGRO;Complementos;20.000.000;24.2;100;0;
1712;https://wemmiprofesional.com/img/p/3/6/7/5/3675.jpg;Reposa brazo estilo Zen color rosa;NA-COJROS;Complementos;20.000.000;24.2;96;0;
1068;https://wemmiprofesional.com/img/p/2/1/1/9/2119.jpg;RETIRA ESMALTE PROFESIONAL HOLOGRÁFICO REF. 01;NA-RET01;Complementos;3.264.463;3.95;19;0;
1069;https://wemmiprofesional.com/img/p/2/1/2/1/2121.jpg;RETIRA ESMALTE PROFESIONAL HOLOGRÁFICO REF. 02;NA-RET02;Complementos;3.264.463;3.95;16;0;
1993;https://wemmiprofesional.com/img/p/4/4/3/2/4432.jpg;Rizador de pestañas profesional;SM1012;Complementos;1.500.000;1.82;100;0;
1994;https://wemmiprofesional.com/img/p/4/4/3/4/4434.jpg;Rizador de pestañas profesional;SM1013;Complementos;2.000.000;2.42;100;0;
259;https://wemmiprofesional.com/img/p/8/7/1/871.jpg;Rollo de celulosa 500 pcs.;NA-ROCEL;Complementos;3.264.463;3.95;4;0;
2195;https://wemmiprofesional.com/img/p/5/0/7/4/5074.jpg;Rubber base 15 ml clear;REF.MM1138;Liquidos;8.471.074;10.25;987;0;
2196;https://wemmiprofesional.com/img/p/5/0/7/6/5076.jpg;Rubber base 15 ml Cover;REF.MM1138;Liquidos;8.471.074;10.25;999;0;
2197;https://wemmiprofesional.com/img/p/5/0/7/8/5078.jpg;Rubber base 15 ml Cover Pink;REF.MM1138;Liquidos;8.471.074;10.25;998;0;
2198;https://wemmiprofesional.com/img/p/5/0/8/0/5080.jpg;Rubber base 15 ml Dark Cover;REF.MM1138;Liquidos;8.471.074;10.25;999;0;
2199;https://wemmiprofesional.com/img/p/5/0/8/4/5084.jpg;Rubber base 15 ml Pink;REF.MM1138;Liquidos;8.471.074;10.25;974;0;
2200;https://wemmiprofesional.com/img/p/5/0/8/6/5086.jpg;Rubber base 15 ml White;REF.MM1138;Liquidos;8.471.074;10.25;1000;0;
2518;https://wemmiprofesional.com/img/p/5/5/4/7/5547.jpg;Sábana polipropileno plastificada;;Inicio;1.157.025;1.4;1000;0;
2520;https://wemmiprofesional.com/img/p/5/5/4/8/5548.jpg;Sábana polipropileno SMS;;Inicio;0.743802;0.9;1000;0;
1645;https://wemmiprofesional.com/img/p/3/5/3/6/3536.jpg;"Sal de baño ""Bosque Mediterrano"" 650 Gr.";ES-SALBOS650;Complementos;2.340.000;2.83;97;0;
1644;https://wemmiprofesional.com/img/p/3/5/3/4/3534.jpg;"Sal de baño ""Brisa Mediterranea"" 650 Gr.";ES-SALBRIS650;Complementos;2.340.000;2.83;198;0;
1647;https://wemmiprofesional.com/img/p/3/5/4/0/3540.jpg;"Sal de baño ""flores silvestres"" 650 Gr.";ES-SALFLO650;Complementos;2.340.000;2.83;95;0;
1646;https://wemmiprofesional.com/img/p/3/5/3/8/3538.jpg;"Sal de baño ""Miel natural"" 650 Gr.";ES-SALMI650;Complementos;2.340.000;2.83;98;0;
617;https://wemmiprofesional.com/img/p/1/0/7/9/1079.jpg;Secador aire uñas frio/calor Ref. MA-SEC01;MA-SEC01;Aspiradores;45.000.000;54.45;10;0;
2288;https://wemmiprofesional.com/img/p/5/2/7/1/5271.jpg;Secador para pestañas;;Maquinaria;8.500.000;10.29;99;0;
1555;https://wemmiprofesional.com/img/p/3/3/0/6/3306.jpg;Secante de uñas spray. 300 ml.;MSC0085;Inicio;4.000.000;4.84;78;0;
1324;https://wemmiprofesional.com/img/p/2/7/9/9/2799.jpg;Serum reparador 80 ml 3 en 1;MSC-SER0064;Tratamientos para el cabello;11.830.000;14.31;47;0;
2232;https://wemmiprofesional.com/img/p/5/1/5/8/5158.jpg;Serum reparador de puntas 50 ml.;MSC5034;Inicio;8.450.000;10.22;98;0;
1125;https://wemmiprofesional.com/img/p/2/2/8/5/2285.jpg;Set de 10 pinceles  uso múltiple;NA-PIN010;Pinceles;11.694.215;14.15;95;0;
1123;https://wemmiprofesional.com/img/p/2/2/7/1/2271.jpg;Set de 12 pinceles profesional uso múltiple;NA-PIN12;Pinceles;28.595.041;34.6;99;0;
1147;https://wemmiprofesional.com/img/p/2/3/4/9/2349.jpg;Set de 3 pinceles para decoración 0, 00, 000;NA-PINTRACR;Pinceles;4.545.455;5.5;0;1;
1126;https://wemmiprofesional.com/img/p/2/2/8/4/2284.jpg;Set de 5 pinceles doble punta;NA-PIN05DOU;Pinceles;10.371.901;12.55;94;0;
952;https://wemmiprofesional.com/img/p/1/7/1/3/1713.jpg;SET DE 5 PUNZONES MM;NA-COMPUNZ5;Inicio;6.487.603;7.85;7;0;
1124;https://wemmiprofesional.com/img/p/2/2/7/5/2275.jpg;Set de 6 pinceles  uso múltiple;NA-PIN06;Pinceles;7.809.917;9.45;99;0;
2712;https://wemmiprofesional.com/img/p/5/8/2/5/5825.jpg;Set de pinceles 0, 00, 000;SM9725;Pinceles;3.140.496;3.8;1000;0;
2721;https://wemmiprofesional.com/img/p/5/8/3/3/5833.jpg;Set de pinceles para difuminar;SM9254;Pinceles;4.380.165;5.3;1000;0;
958;https://wemmiprofesional.com/img/p/1/7/1/8/1718.jpg;Set decoración 3d 01;NA-DECO01;Decoracion;7.809.917;9.45;97;0;
959;https://wemmiprofesional.com/img/p/1/7/2/0/1720.jpg;Set decoración 3d 02;NA-DECO02;Decoracion;7.809.917;9.45;100;0;
960;https://wemmiprofesional.com/img/p/1/7/2/2/1722.jpg;Set decoración 3d 03;NA-DECO03;Decoracion;7.809.917;9.45;10;0;
961;https://wemmiprofesional.com/img/p/1/7/2/4/1724.jpg;Set decoración 3d 04;NA-DECO04;Decoracion;7.809.917;9.45;10;0;
962;https://wemmiprofesional.com/img/p/1/7/2/6/1726.jpg;Set decoración 3d 05;NA-DECO05;Decoracion;7.809.917;9.45;9;0;
996;https://wemmiprofesional.com/img/p/1/7/7/6/1776.jpg;SET PINCELES DE DECORACIÓN MÁRMOL.;NA-PINCDECOMAR;Inicio;5.206.612;6.3;8;0;
1951;https://wemmiprofesional.com/img/p/4/3/4/4/4344.jpg;"Set Tijeras de corte profesional (Entresacar + Standard) 6"".";PEL-STANDARD;Inicio;30.000.000;36.3;100;0;
2059;https://wemmiprofesional.com/img/p/4/5/9/2/4592.jpg;Softoner reblandecedor durezas 500 ml;MM1125;Tónicos y cremas;5.206.612;6.3;985;0;
2081;https://wemmiprofesional.com/img/p/4/6/4/3/4643.jpg;Soporte graduable para pedicura blanco;SOPORTPIE;Complementos;25.000.000;30.25;1000;0;
2082;https://wemmiprofesional.com/img/p/4/6/4/6/4646.jpg;Soporte graduable para pedicura negro;SOPORTPIE;Complementos;25.000.000;30.25;98;0;
2080;https://wemmiprofesional.com/img/p/4/6/3/7/4637.jpg;Soporte graduable para pedicura rosa;SOPORTPIE;Complementos;25.000.000;30.25;100;0;
2202;https://wemmiprofesional.com/img/p/5/0/9/0/5090.jpg;Soporte manicura/pedicura acolchado blanco;;Complementos;32.000.000;38.72;1000;0;
2206;https://wemmiprofesional.com/img/p/5/1/0/0/5100.jpg;Soporte manicura/pedicura acolchado negro;;Complementos;32.000.000;38.72;1000;0;
2201;https://wemmiprofesional.com/img/p/5/0/8/8/5088.jpg;Soporte manicura/pedicura acolchado rosa;;Complementos;32.000.000;38.72;250;0;
1440;https://wemmiprofesional.com/img/p/3/0/7/7/3077.jpg;Soporte para pinceles black;SM9064;Inicio;0.600000;0.73;98;0;
